 UPDATE  The latest version of `serve` is 14.2.6
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 GET /_next/static/chunks/app/page-699f7c396aae43c1.js
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:16:24 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:16:25 AM 127.0.0.1 Returned 200 in 80 ms
 HTTP  8/5/2026 12:16:26 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:16:26 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:16:26 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:16:26 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /_next/static/chunks/app/page-699f7c396aae43c1.js
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:19:09 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:19:28 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:19:28 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:19:28 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:19:28 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:19:29 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:19:29 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:19:29 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:19:29 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:19:32 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:19:32 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 5 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 5 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 5 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /_next/static/chunks/app/page-699f7c396aae43c1.js
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 6 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:21:08 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:21:20 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:21:20 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 12:21:20 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:21:20 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:21:20 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:21:20 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:21:21 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:21:21 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:21:21 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:21:21 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:37 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:28:37 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:28:37 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:28:37 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 GET /_next/static/chunks/app/page-b96f2f6e93841200.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 Returned 200 in 256 ms
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 Returned 200 in 252 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 Returned 200 in 254 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:28:39 AM 127.0.0.1 Returned 200 in 261 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/app/page-b96f2f6e93841200.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 11 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 10 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/app/page-b96f2f6e93841200.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 14 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 67 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/app/page-b96f2f6e93841200.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 14 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 11 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 10 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 21 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 30 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 34 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:28:40 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 14 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/app/page-b96f2f6e93841200.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:28:41 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:28:42 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:28:42 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:42 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:28:42 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:28:43 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:28:44 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:28:44 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:26 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:30:26 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 12:30:26 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:30:26 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/chunks/app/page-b96f2f6e93841200.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:30:27 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:30:28 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:30:28 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:30:29 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:06 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:32:06 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:32:06 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:32:06 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/chunks/app/page-b96f2f6e93841200.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:32:08 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 12:32:09 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 12:33:16 AM 127.0.0.1 GET /
